category,category_reason,business_name,legal_name,abn,head_office,website,registration_status,registered_until,registration_groups,has_nt_presence,has_darwin_presence,nt_outlets,darwin_outlets,outlet_phone,source_url
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Life is Ok Support Services,LIFE IS OK PTY LTD,32653007713,"WANGURI, NT, 0810, AU",https://lifeisok.com.au/,Approved,24 October 2028,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist Personal Activities High; Assist Prod-Pers Care/Safety; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Assistive Equip-Recreation; Assistive Prod-Household Task; Comms & Info Equipment; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Hearing Equipment; Household Tasks; Innov Community Participation; Participate Community; Personal Mobility Equipment; Spec Support Employ; Specialised Disability Accommodation; Support Coordination; Supported Independent Living; Vision Equipment",yes,,"Wulagi House, 51 Rosella Crescent, WULAGI, NT, 0812, AU",,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Limitless Disability Support Services Pty Ltd,Limitless Disability Support Services Pty Ltd,58662140132,"SADADEEN, NT, 0870, AU",https://limitlesssupportservices.com.auu,Approved,17 September 2027,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,,Limitless Support and Infinite Services,,+610492305924,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Limitlesspath Services Pty Ltd,Limitlesspath Services Pty Ltd,90666950590,"BRAITLING, NT, 0870, AU",,Approved,30 July 2028,"Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Supported Independent Living",yes,,Limitlesspath Services Pty Ltd,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,MANAPANMIRR SOLUTIONS PTY LTD,Manapanmirr Solutions Pty Ltd,76680221470,"GAPUWIYAK, NT, 0880, AU",,Approved,22 September 2028,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Specialised Disability Accommodation; Support Coordination; Supported Independent Living",yes,,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Mercy Exerters,Mercy Exerters Pty Ltd,76657449600,"ALICE SPRINGS, NT, 0870, AU",https://www.mercyexerters.com,Approved,15 May 2027,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,,Mercy Exerters Pty Ltd,,+610431042518,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,MGM HEALTHCARE PTY LTD,MGM HEALTHCARE PTY LTD,17635230581,"MUIRHEAD, NT, 0810, AU",https://www.mgmhealthcare.com.au,Approved,01 October 2027,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Specialised Disability Accommodation; Support Coordination; Supported Independent Living",yes,,"10 Leitch Street, Muirhead NT 0810",,+610879792746,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,MINDFUL LIVING SUPPORTS PTY LTD,Mindful Living Supports Pty Ltd,53658356702,"CICCONE, NT, 0870, AU",https://www.mindfullivingsupports.com/,Approved,23 January 2029,Accommodation/Tenancy; Assist Prod-Pers Care/Safety; Assist-Travel/Transport; Household Tasks; Innov Community Participation,yes,,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,MULTICARE NURSING SERVICES PTY LTD,Multicare Nursing Services Pty Ltd,53676529052,"GILLEN, NT, 0870, AU",https://multicarenursing.com.au,Approved,19 August 2028,Assist Personal Activities High; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living,yes,,"Multicare Disability Services Pty Ltd, AU",,+61426683621,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,MURDOCK AND ASSOCIATES PTY. LTD.,MURDOCK AND ASSOCIATES PTY. LTD.,87139988935,"GILLEN, NT, 0870, AU",https://murdockassociates.com.au,Approved,16 September 2028,Behaviour Support,yes,,Murdock and Associates,,+610401114117,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,MY CARE ACCESS,My Care Access Pty Ltd,89668754461,"KILGARIFF, NT, 0873, AU",https://www.mycareaccess.com.au,Approved,11 October 2027,"Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Support Coordination; Supported Independent Living",yes,,My Care Access | My Care Access Barkly,,+610458861164,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
